Name,Year,Latitude,Longitude,City,Country,Cuisine,Price,URL
Black Swan,2019,54.21205,-1.1879199,Oldstead,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/north-yorkshire/oldstead/restaurant/black-swan
Oxford Kitchen,2019,51.776733,-1.264794,Oxford,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/oxfordshire/oxford/restaurant/oxford-kitchen
Paul Ainsworth at No.6,2019,50.541534,-4.9398518,Padstow,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/cornwall/padstow/restaurant/paul-ainsworth-at-no-6
Yorke Arms,2019,54.13435,-1.8183095,Pateley Bridge,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/north-yorkshire/pateley-bridge/restaurant/yorke-arms
The Peat Inn,2019,56.27861,-2.8845797,Peat Inn,United Kingdom,Traditional,$$$$,https://guide.michelin.com/gb/en/fife/peat-inn/restaurant/the-peat-inn
James Sommerin,2019,51.434387,-3.167951,Penarth,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/the-vale-of-glamorgan/penarth/restaurant/james-sommerin
Outlaw's Fish Kitchen,2019,50.59206,-4.832,Port Isaac,United Kingdom,Seafood,$$$$,https://guide.michelin.com/gb/en/cornwall/port-isaac/restaurant/outlaw-s-fish-kitchen
Driftwood,2019,50.1889,-4.97088,Portscatho,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/cornwall/portscatho/restaurant/driftwood
Portland,2019,51.519726,-0.142555,Regent's Park,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/greater-london/regent-s-park/restaurant/portland
Clock House,2019,51.30044,-0.49287,Ripley,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/surrey/ripley/restaurant/clock-house
Bohemia,2019,49.181225,-2.102417,Saint Helier/Saint-Hélier,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/bohemia
Samphire,2019,49.18488,-2.1057,Saint Helier/Saint-Hélier,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/samphire392987
Aquavit,2019,51.508713,-0.1334072,Saint James's,United Kingdom,Scandinavian,$$$$,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/aquavit501082
Ikoyi,2019,51.509212,-0.1334389,Saint James's,United Kingdom,Innovative,$$$$,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/ikoyi
Seven Park Place,2019,51.50623,-0.13998,Saint James's,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/seven-park-place
The Sportsman,2019,51.34392,0.95885,Seasalter,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/kent/seasalter/restaurant/the-sportsman
L'Ortolan,2019,51.40833,-0.9542898,Shinfield,United Kingdom,French,$$$$,https://guide.michelin.com/gb/en/wokingham/shinfield/restaurant/l-ortolan
Brat,2019,51.52427,-0.0767681,Shoreditch,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/brat
Leroy,2019,51.524086,-0.0815337,Shoreditch,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/leroy
Lyle's,2019,51.52378,-0.07704,Shoreditch,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/lyle-s
The Clove Club,2019,51.52711,-0.07927,Shoreditch,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/the-clove-club
Barrafina,2019,51.51375,-0.1318,Soho,United Kingdom,Spanish,$$$$,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/barrafina
Social Eating House,2019,51.51383,-0.13673,Soho,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/social-eating-house
Yauatcha Soho,2019,51.51367,-0.1352,Soho,United Kingdom,Chinese,$$$$,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/yauatcha-soho
Pipe and Glass,2019,53.8955,-0.53301,South Dalton,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/east-riding-of-yorkshire/south-dalton/restaurant/pipe-and-glass
Galvin La Chapelle,2019,51.52032,-0.0781,Spitalfields,United Kingdom,French,$$$$,https://guide.michelin.com/gb/en/greater-london/spitalfields/restaurant/galvin-la-chapelle
Salt,2019,52.18963,-1.7092043,Stratford-upon-Avon,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/warwickshire/stratford-upon-avon/restaurant/salt522869
Elephant,2019,50.45853,-3.52438,Torquay,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/torbay/torquay/restaurant/elephant
Hambleton Hall,2019,52.65737,-0.66812,Upper Hambleton,United Kingdom,Traditional,$$$$,https://guide.michelin.com/gb/en/rutland/upper-hambleton/restaurant/hambleton-hall
A. Wong,2019,51.49318,-0.14128,Victoria,United Kingdom,Chinese,$$$$,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/a-wong
Dining Room at The Goring,2019,51.49763,-0.14556,Victoria,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/dining-room-at-the-goring
Quilon,2019,51.49863,-0.13726,Victoria,United Kingdom,Indian,$$$$,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/quilon
Chez Bruce,2019,51.44607,-0.16553,Wandsworth,United Kingdom,French,$$$$,https://guide.michelin.com/gb/en/greater-london/wandsworth/restaurant/chez-bruce
Loch Bay,2019,57.51487,-6.57114,Waternish,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/highland/waternish/restaurant/loch-bay
Ritz Restaurant,2019,51.50728,-0.14141,Westminster,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/greater-london/westminster/restaurant/ritz-restaurant
The Whitebrook,2019,51.759697,-2.686909,Whitebrook,United Kingdom,British,$$$$,https://guide.michelin.com/gb/en/monmouthshire/whitebrook/restaurant/the-whitebrook
Black Rat,2019,51.05796,-1.3069497,Winchester,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/hampshire/winchester/restaurant/black-rat
Winteringham Fields,2019,53.68778,-0.59013,Winteringham,United Kingdom,Modern ,$$$$,https://guide.michelin.com/gb/en/north-lincolnshire/winteringham/restaurant/winteringham-fields
Band of Bohemia,2019,41.967308,-87.67477,Chicago,United States,Pub,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/band-of-bohemia
Blackbird,2019,41.88423,-87.64356,Chicago,United States,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/blackbird
Boka,2019,41.91363,-87.64806,Chicago,United States,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/boka
Dusek's (Board & Beer),2019,41.857853,-87.65757,Chicago,United States,Pub,$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/dusek-s-board-beer
EL Ideas,2019,41.863,-87.68686,Chicago,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/el-ideas
Elizabeth,2019,41.969555,-87.688736,Chicago,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elizabeth
Elske,2019,41.884426,-87.66071,Chicago,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elske
Entente,2019,41.93721,-87.6652,Chicago,United States,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/entente
Everest,2019,41.87597,-87.63212,Chicago,United States,French,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/everest
Goosefoot,2019,41.96856,-87.69596,Chicago,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/goosefoot
North Pond,2019,41.9296,-87.63762,Chicago,United States,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/north-pond
Parachute,2019,41.94483,-87.70638,Chicago,United States,Fusion,$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/parachute
Roister,2019,41.886658,-87.65187,Chicago,United States,Contemporary,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/roister
Schwa,2019,41.90888,-87.66792,Chicago,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/schwa
Sepia,2019,41.88394,-87.64247,Chicago,United States,American,$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/sepia
Spiaggia,2019,41.90062,-87.62457,Chicago,United States,Italian,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/spiaggia
Temporis,2019,41.898907,-87.66725,Chicago,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/temporis
Topolobampo,2019,41.89047,-87.63085,Chicago,United States,Mexican,$$$$,https://guide.michelin.com/us/en/illinois/chicago/restaurant/topolobampo
Hana re,2019,33.67759,-117.886566,Costa Mesa,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/hana-re
Taco María,2019,33.69475,-117.924965,Costa Mesa,United States,Mexican,$$$,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/taco-maria
Bistro Na's,2019,34.104412,-118.07159,Los Angeles,United States,Chinese,$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/bistro-na-s
CUT,2019,34.067036,-118.401024,Los Angeles,United States,Western,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/cut559418
Dialogue,2019,34.01679,-118.49748,Los Angeles,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/dialogue
Hayato,2019,34.03311,-118.24265,Los Angeles,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/hayato
Kali,2019,34.083443,-118.32455,Los Angeles,United States,American,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kali
Kato,2019,34.041683,-118.460915,Los Angeles,United States,Asian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kato
Le Comptoir,2019,34.06354,-118.30057,Los Angeles,United States,American,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/le-comptoir
Maude,2019,34.064346,-118.39904,Los Angeles,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/maude
Mori Sushi,2019,34.033398,-118.44229,Los Angeles,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi
Nozawa Bar,2019,34.0683,-118.39849,Los Angeles,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/nozawa-bar
Orsa & Winston,2019,33.92145,-118.275406,Los Angeles,United States,Fusion,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/orsa-winston
Osteria Mozza,2019,34.08342,-118.338974,Los Angeles,United States,Italian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza
Q Sushi,2019,34.046883,-118.255844,Los Angeles,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/q-sushi
Rustic Canyon,2019,34.024952,-118.49118,Los Angeles,United States,American,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/rustic-canyon
Shibumi,2019,34.044155,-118.256134,Los Angeles,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shibumi559644
Shin Sushi,2019,34.15784,-118.49415,Los Angeles,United States,Japanese,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shin-sushi
Shunji,2019,34.028496,-118.45195,Los Angeles,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shunji
Trois Mec,2019,34.084255,-118.33851,Los Angeles,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec
Aubergine,2019,36.55406,-121.924355,Monterey,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine
Agern,2019,40.75234,-73.9775,New York,United States,Scandinavian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/agern
Ai Fiori,2019,40.75013,-73.98357,New York,United States,Italian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ai-fiori
Aldea,2019,40.73885,-73.99366,New York,United States,Mediterranean,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aldea
Atomix,2019,40.744408,-73.98292,New York,United States,Korean,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atomix
Babbo,2019,40.73233,-73.99916,New York,United States,Italian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/babbo
Bar Uch?,2019,40.72191,-73.99003,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bar-uchu
Bâtard,2019,40.719616,-74.00589,New York,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/batard
Blue Hill,2019,40.7321,-73.9996,New York,United States,American,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blue-hill
Bouley at Home,2019,40.74114,-73.99242,New York,United States,Contemporary,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bouley-at-home
Café Boulud,2019,40.77439,-73.96414,New York,United States,French,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-boulud
Café China,2019,40.749973,-73.98228,New York,United States,Chinese,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-china
Carbone,2019,40.727966,-74.00017,New York,United States,Italian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/carbone
Casa Enríque,2019,40.743492,-73.95425,New York,United States,Mexican,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-enrique
Casa Mono,2019,40.73595,-73.98706,New York,United States,Spanish,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-mono
Caviar Russe,2019,40.760685,-73.97355,New York,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/caviar-russe
Claro,2019,40.677395,-73.98615,New York,United States,Mexican,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/claro
Contra,2019,40.719917,-73.98922,New York,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/contra
Cote,2019,40.73778,-73.99375,New York,United States,Korean,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cote
Del Posto,2019,40.74327,-74.0077,New York,United States,Italian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/del-posto
Faro,2019,40.707584,-73.923035,New York,United States,American,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/faro
Gotham Bar and Grill,2019,40.73417,-73.99379,New York,United States,American,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gotham-bar-and-grill
Gramercy Tavern,2019,40.73849,-73.98868,New York,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/gramercy-tavern
Hirohisa,2019,40.72452,-74.003006,New York,United States,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/hirohisa
Jeju Noodle Bar,2019,40.732952,-74.00744,New York,United States,Korean,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jeju-noodle-bar
Jewel Bako,2019,40.72713,-73.98928,New York,United States,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/jewel-bako
Junoon,2019,40.74325,-73.99077,New York,United States,Indian,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/junoon
Kajitsu,2019,40.72776,-73.98428,New York,United States,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kajitsu
Kanoyama,2019,40.73071,-73.98655,New York,United States,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kanoyama
Kosaka,2019,40.738316,-74.00137,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kosaka
Kyo Ya,2019,40.7266,-73.98526,New York,United States,Japanese,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/kyo-ya
L'Appart,2019,40.711903,-74.01544,New York,United States,French,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/l-appart
Le Coucou,2019,40.719162,-74.00001,New York,United States,French,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-coucou
Le Grill de Joël Robuchon,2019,40.742897,-74.0077,New York,United States,French,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-grill-de-joel-robuchon
Meadowsweet,2019,40.710354,-73.96317,New York,United States,Mediterranean,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/meadowsweet
Nix,2019,40.733166,-73.993515,New York,United States,Vegetarian,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nix
Noda,2019,40.74497,-73.988075,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/noda
NoMad,2019,40.74497,-73.98883,New York,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/nomad
Okuda,2019,40.743793,-74.00633,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/okuda
Oxomoco,2019,40.730057,-73.95538,New York,United States,Mexican,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oxomoco
Peter Luger,2019,40.70986,-73.96263,New York,United States,Western,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peter-luger
Satsuki,2019,40.801243,-73.95187,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/satsuki
Sushi Amane,2019,40.75133,-73.971725,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-amane
Sushi Inoue,2019,40.810448,-73.943726,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-inoue
Sushi Nakazawa,2019,40.731716,-74.00451,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-nakazawa
Sushi Noz,2019,40.77384,-73.958275,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-noz
Sushi Yasuda,2019,40.75108,-73.97364,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/sushi-yasuda
Tempura Matsui,2019,40.74839,-73.97474,New York,United States,Japanese,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tempura-matsui
The Clocktower,2019,40.7414,-73.987595,New York,United States,Contemporary,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-clocktower
The Finch,2019,40.68704,-73.96297,New York,United States,American,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-finch
The Musket Room,2019,40.723915,-73.99375,New York,United States,Contemporary,$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-musket-room
The River Café,2019,40.703613,-73.994774,New York,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/the-river-cafe
Tuome,2019,40.724194,-73.9828,New York,United States,Fusion,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tuome
Uncle Boons,2019,40.721203,-73.99441,New York,United States,Thai,$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/uncle-boons
Wallsé,2019,40.73538,-74.00814,New York,United States,Western,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/wallse
ZZ's Clam Bar,2019,40.727646,-74.00046,New York,United States,Seafood,$$$$,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/zz-s-clam-bar
The Kitchen,2019,38.58894,-121.41424,Sacramento,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-sacramento/restaurant/the-kitchen559371
Addison,2019,32.939903,-117.20013,San Diego,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison
Al's Place,2019,37.748924,-122.42013,San Francisco,United States,American,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place
Angler,2019,37.793167,-122.39213,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler
Aster,2019,37.755054,-122.423134,San Francisco,United States,American,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster
Auberge du Soleil,2019,38.49199,-122.40534,San Francisco,United States,American,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil
Bar Crenn,2019,37.798435,-122.43581,San Francisco,United States,French,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn
Birdsong,2019,37.779495,-122.41048,San Francisco,United States,American,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong
Bouchon,2019,38.40258,-122.3619,San Francisco,United States,French,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon
Chez TJ,2019,37.39468,-122.08044,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj
Commonwealth,2019,37.761395,-122.41946,San Francisco,United States,Contemporary,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth
Farmhouse Inn & Restaurant,2019,38.49039,-122.8835,San Francisco,United States,American,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/farmhouse-inn-restaurant
Gary Danko,2019,37.80599,-122.42066,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/gary-danko
Harbor House,2019,39.135876,-123.719444,San Francisco,United States,American,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/harbor-house
Hashiri,2019,37.783062,-122.40754,San Francisco,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/hashiri
In Situ,2019,37.785633,-122.40113,San Francisco,United States,International,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/in-situ
j?-ni,2019,37.77672,-122.43886,San Francisco,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni
Keiko à Nob Hill,2019,37.793106,-122.41445,San Francisco,United States,Fusion,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/keiko-a-nob-hill
Kenzo,2019,38.29924,-122.28928,San Francisco,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kenzo
Kin Khao,2019,37.785267,-122.40951,San Francisco,United States,Thai,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kin-khao
Kinjo,2019,37.79699,-122.422005,San Francisco,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kinjo
La Toque,2019,38.30351,-122.28349,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/la-toque
Lord Stanley,2019,37.79592,-122.42208,San Francisco,United States,American,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lord-stanley
Luce,2019,37.78194,-122.40498,San Francisco,United States,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/luce
Madcap,2019,37.974712,-122.56168,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madcap
Madera,2019,37.42014,-122.21151,San Francisco,United States,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madera
Madrona Manor,2019,38.60428,-122.88647,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madrona-manor
Maum,2019,37.72669,-122.414215,San Francisco,United States,Korean,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/maum
Michael Mina,2019,37.79349,-122.399574,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/michael-mina
Mister Jiu's,2019,37.79371,-122.406654,San Francisco,United States,Chinese,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mister-jius
Mourad,2019,37.78695,-122.39987,San Francisco,United States,Arabic,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mourad
Nico,2019,37.795803,-122.40333,San Francisco,United States,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/nico
Octavia,2019,37.787857,-122.42709,San Francisco,United States,American,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/octavia
Omakase,2019,37.77077,-122.40298,San Francisco,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/omakase
Plumed Horse,2019,37.25648,-122.03537,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/plumed-horse
Protégé,2019,37.427853,-122.14362,San Francisco,United States,Contemporary,$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/protege
Rasa,2019,37.577522,-122.345985,San Francisco,United States,Indian,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rasa
Rich Table,2019,37.774914,-122.42271,San Francisco,United States,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rich-table
Sons & Daughters,2019,37.79037,-122.40917,San Francisco,United States,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sons-daughters
Sorrel,2019,37.788334,-122.44614,San Francisco,United States,American,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sorrel
SPQR,2019,37.78732,-122.43375,San Francisco,United States,Italian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spqr
Spruce,2019,37.78772,-122.45264,San Francisco,United States,American,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spruce
State Bird Provisions,2019,37.783737,-122.43283,San Francisco,United States,American,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/state-bird-provisions
Sushi Yoshizumi,2019,37.565075,-122.3211,San Francisco,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sushi-yoshizumi
The Progress,2019,37.78371,-122.43282,San Francisco,United States,American,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-progress
The Village Pub,2019,37.42897,-122.25178,San Francisco,United States,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-village-pub
Wako,2019,37.783035,-122.461525,San Francisco,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako
Wakuriya,2019,37.52114,-122.3366,San Francisco,United States,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya
Blue Duck Tavern,2019,38.905373,-77.05128,"Washington, D.C.",United States,American,$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/blue-duck-tavern
Bresca,2019,38.91584,-77.0321,"Washington, D.C.",United States,Contemporary,$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/bresca
Fiola,2019,38.89416,-77.02032,"Washington, D.C.",United States,Italian,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/fiola
Kinship,2019,38.903282,-77.0218,"Washington, D.C.",United States,Contemporary,$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/kinship
Komi,2019,38.910107,-77.03836,"Washington, D.C.",United States,Mediterranean,$$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/komi
Masseria,2019,38.909504,-76.99908,"Washington, D.C.",United States,Italian,$$$,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/masseria
